,time,group,dim_1,dim_2,dim_3
58,0,0,0.60072476,0.14245804,0.25681722
59,0,0,0.1756209,0.43191406,0.39246505
60,0,0,0.018635064,0.35170513,0.62965983
61,0,0,0.11658184,0.47548544,0.40793273
62,0,0,0.2592804,0.20478024,0.53593934
63,0,0,0.1627544,0.22218858,0.615057
64,0,0,0.20174594,0.17339443,0.62485963
65,0,0,0.5014877,0.29306793,0.20544443
66,0,0,0.38334075,0.05261524,0.564044
67,0,0,0.42529002,0.4588686,0.11584138
68,0,0,0.6130736,0.196739,0.1901874
69,0,0,0.090747915,0.21613702,0.69311506
70,0,0,0.61350256,0.24582806,0.14066935
71,0,0,0.16007979,0.4583797,0.3815405
72,0,0,0.30097508,0.46961775,0.22940716
73,0,0,0.3871896,0.2605561,0.35225427
74,0,0,0.07873593,0.05260923,0.86865485
75,0,0,0.00046291063,0.9606989,0.038838208
76,0,0,0.6498078,0.20314765,0.14704454
77,0,0,0.49958402,0.47322074,0.027195245
78,0,0,0.31152198,0.4489089,0.23956914
79,0,0,0.9583038,0.009834635,0.031861536
80,0,0,0.276325,0.6309939,0.09268109
81,0,0,0.07529259,0.25112742,0.67358
82,0,0,0.10234676,0.33070603,0.5669472
83,0,0,0.17875245,0.49418244,0.3270651
84,0,0,0.5519733,0.22262673,0.22539997
85,0,0,0.6816916,0.17850596,0.13980246
86,0,0,0.37379202,0.542707,0.083500944
87,0,0,0.23378335,0.23684871,0.5293679
88,0,0,0.1909877,0.3605044,0.4485079
89,0,0,0.19857447,0.5035218,0.29790375
90,0,0,0.25091627,0.5514074,0.19767632
91,0,0,0.15736096,0.1132799,0.72935915
92,0,0,0.5083974,0.20475896,0.28684366
93,0,0,0.35076404,0.2549264,0.39430952
94,0,0,0.24287926,0.09187549,0.66524523
95,0,0,0.59273964,0.27472407,0.13253632
96,0,0,0.6433195,0.0038279386,0.35285255
97,0,0,0.38451183,0.16630735,0.4491808
98,0,0,0.46993783,0.44569454,0.08436762
99,0,0,0.3788488,0.5528899,0.068261325
100,0,0,0.053509504,0.5337552,0.41273534
101,0,0,0.15584584,0.2378917,0.60626245
102,0,0,0.19226258,0.25875628,0.54898113
103,0,0,0.06908665,0.13197522,0.79893816
104,0,0,0.09532728,0.74244964,0.16222309
105,0,0,0.2105211,0.06541798,0.7240609
106,0,0,0.54492587,0.0016163128,0.4534578
107,0,0,0.4330121,0.5578671,0.00912076
108,0,0,0.61705756,0.26324,0.11970241
109,0,0,0.48168194,0.19303776,0.32528028
110,0,0,0.4539763,0.09227756,0.45374614
111,0,0,0.45790985,0.4586433,0.08344686
112,0,0,0.1114679,0.106061295,0.7824708
113,0,0,0.041365515,0.6815717,0.27706274
114,0,0,0.5577627,0.29309645,0.14914083
115,0,0,0.3140249,0.6071041,0.07887095
116,0,0,0.26591995,0.13809295,0.5959871
117,0,0,0.30431357,0.14867507,0.5470114
118,0,0,0.68368304,0.24964136,0.06667558
119,0,0,0.30226383,0.3156878,0.38204837
120,0,0,0.43587857,0.44945315,0.11466828
121,0,0,0.026225315,0.06655824,0.9072164
122,0,0,0.2125747,0.49163467,0.29579064
123,0,0,0.91402924,0.028674044,0.05729673
124,0,0,0.43703157,0.02212201,0.5408464
125,0,0,0.06344105,0.29761815,0.6389408
126,0,0,0.47424626,0.19542867,0.33032507
127,0,0,0.2376039,0.51154053,0.25085554
128,0,0,0.90468574,0.09203394,0.0032803256
129,0,0,0.23537813,0.17509288,0.589529
130,0,0,0.19091825,0.65723777,0.151844
131,0,0,0.16502069,0.15527411,0.6797052
132,0,0,0.5092335,0.38074228,0.11002424
133,0,0,0.48943287,0.011319646,0.49924746
134,0,0,0.049560793,0.3197916,0.6306476
135,0,0,0.37747094,0.2585803,0.36394876
136,0,0,0.74999565,0.22012165,0.029882729
137,0,0,0.07942705,0.100283764,0.8202892
138,0,0,0.12691395,0.31426075,0.5588253
139,0,0,0.26094487,0.6180579,0.12099724
140,0,0,0.06118942,0.49003202,0.44877857
141,0,0,0.067828104,0.6511526,0.2810193
142,0,0,0.7358648,0.11384511,0.15029004
143,0,0,0.6149765,0.3598312,0.02519224
144,0,0,0.09036951,0.75671816,0.1529123
145,0,0,0.12620099,0.6263081,0.24749091
146,0,0,0.06120292,0.037131555,0.9016655
147,0,0,0.6228592,0.05367204,0.3234688
148,0,0,0.33661,0.22279656,0.44059345
149,0,0,0.3579132,0.3417257,0.30036107
150,0,0,0.31763336,0.6681132,0.0142534785
151,0,0,0.8495435,0.0006656179,0.1497909
152,0,0,0.12202675,0.0027990066,0.8751742
153,0,0,0.42561886,0.39437592,0.18000522
154,0,0,0.16194673,0.77327335,0.06477992
155,0,0,0.05394457,0.6478364,0.29821903
156,0,0,0.18149206,0.59804785,0.22046009
157,0,0,0.79362345,0.089378186,0.11699834
158,0,0,0.21404955,0.17687379,0.6090767
159,0,0,0.27707726,0.33503827,0.38788447
160,0,0,0.85473096,0.03504382,0.11022524
161,0,0,0.9357612,0.033449963,0.030788813
162,0,0,0.39716697,0.14148155,0.46135145
163,0,0,0.09523193,0.064711995,0.84005606
164,0,0,0.56479824,0.37300113,0.062200643
165,0,0,0.3700171,0.088392496,0.5415904
166,0,0,0.22450186,0.31766534,0.45783278
167,0,0,0.45082188,0.1842219,0.36495626
168,0,0,0.6441112,0.24417306,0.1117157
169,0,0,0.5893791,0.024400938,0.38621998
170,0,0,0.3580919,0.14279565,0.49911246
171,0,0,0.56025475,0.31092176,0.12882344
172,0,0,0.30565315,0.5635861,0.13076074
173,0,0,0.70263386,0.18894686,0.10841931
174,0,0,0.25981003,0.44330618,0.2968838
175,0,0,0.45923704,0.24584427,0.2949187
176,0,0,0.75620365,0.167833,0.07596336
177,0,0,0.36782593,0.3378648,0.2943093
178,0,0,0.27425522,0.014748286,0.7109965
179,0,0,0.53029805,0.32046148,0.14924048
180,0,0,0.05470476,0.6754894,0.26980582
181,0,0,0.07048951,0.4940178,0.43549266
182,0,0,0.25850117,0.24288553,0.4986133
183,0,0,0.30023935,0.5283069,0.17145374
184,0,0,0.16025929,0.1248741,0.71486664
185,0,0,0.7964096,0.09923908,0.10435129
186,0,0,0.34819227,0.61578846,0.036019288
187,0,0,0.11183622,0.7888343,0.099329524
188,0,0,0.6628716,0.17529483,0.16183355
189,0,0,0.008746049,0.2898729,0.701381
190,0,0,0.23227717,0.46464252,0.3030803
191,0,0,0.08181509,0.8558852,0.062299725
192,0,0,0.49488857,0.08605838,0.41905308
193,0,0,0.29206997,0.38684416,0.3210859
194,0,0,0.51219904,0.033545826,0.4542551
195,0,0,0.28795332,0.5638212,0.14822549
196,0,0,0.12926874,0.47475615,0.3959751
197,0,0,0.04152607,0.67333895,0.28513497
198,0,0,0.24171495,0.67747444,0.0808106
199,0,0,0.06997144,0.4866426,0.44338596
200,0,0,0.26742244,0.46964043,0.26293713
201,0,0,0.42805028,0.08891797,0.48303175
202,0,0,0.9715531,0.02318416,0.0052627353
203,0,0,0.66028523,0.18993096,0.1497838
204,0,0,0.32053587,0.17230661,0.5071575
205,0,0,0.12870687,0.2244583,0.6468348
206,0,0,0.4799877,0.1299963,0.390016
207,0,0,0.2686541,0.5331691,0.1981768
208,0,0,0.27921402,0.18323183,0.53755414
209,0,0,0.08173287,0.88573575,0.032531407
210,0,0,0.5853336,0.3855566,0.029109817
211,0,0,0.5110959,0.13361938,0.35528472
212,0,0,0.4791351,0.5138226,0.0070422683
213,0,0,0.6093277,0.30327624,0.08739607
214,0,0,0.51158077,0.047206547,0.44121268
215,0,0,0.47918043,0.20171614,0.31910345
216,0,0,0.36078227,0.025171267,0.61404645
217,0,0,0.2605813,0.52563316,0.21378551
218,0,0,0.18105876,0.04167388,0.77726734
219,0,0,0.7453468,0.15638404,0.09826918
220,0,0,0.2140426,0.2321712,0.5537862
221,0,0,0.34070808,0.076436855,0.58285505
222,0,0,0.10074875,0.32282868,0.5764226
223,0,0,0.34642482,0.028768437,0.62480676
224,0,0,0.6530199,0.32964328,0.017336808
225,0,0,0.72480464,0.17768532,0.09751006
226,0,0,0.6032882,0.30864143,0.08807036
227,0,0,0.6731957,0.1155829,0.21122138
228,0,0,0.055260748,0.13961224,0.805127
229,0,0,0.41947445,0.14120862,0.43931693
230,0,0,0.32225242,0.29176173,0.38598585
231,0,0,0.22675887,0.04177277,0.7314684
232,0,0,0.10026683,0.7067197,0.19301347
233,0,0,0.6302049,0.0005816171,0.36921346
234,0,0,0.5114416,0.38701206,0.10154633
235,0,0,0.31018785,0.35597688,0.33383527
236,0,0,0.3322657,0.40250453,0.26522973
237,0,0,0.27408203,0.24476926,0.48114872
238,0,0,0.07887377,0.5738212,0.34730503
239,0,0,0.03213182,0.75902873,0.20883945
240,0,0,0.023767918,0.54060036,0.43563172
241,0,0,0.22332425,0.4536977,0.32297805
242,0,0,0.26869017,0.34539866,0.3859112
243,0,0,0.53002846,0.06779288,0.40217865
244,0,0,0.32807514,0.31717458,0.35475028
245,0,0,0.38749087,0.4667018,0.14580734
246,0,0,0.06746532,0.86263305,0.06990164
247,0,0,0.34123078,0.20737661,0.4513926
248,0,0,0.74466366,0.0045051337,0.2508312
249,0,0,0.34476224,0.34298265,0.3122551
250,0,0,0.5605199,0.30605397,0.13342617
251,0,0,0.91715604,0.046700396,0.03614356
252,0,0,0.066279106,0.7315658,0.2021551
253,0,0,0.08790269,0.8078103,0.10428699
254,0,0,0.6986334,0.12934029,0.1720263
255,0,0,0.05715123,0.51429075,0.42855802
256,0,0,0.35944664,0.14739786,0.49315548
257,0,0,0.40136504,0.30858234,0.2900526
258,0,0,0.42720342,0.2811461,0.29165047
259,0,0,0.03186211,0.862283,0.10585487
260,0,0,0.2826762,0.5328675,0.1844563
261,0,0,0.31612182,0.311394,0.3724842
262,0,0,0.39158157,0.51601213,0.09240631
263,0,0,0.8773962,0.047076754,0.07552702
264,0,0,0.19128332,0.23444223,0.5742744
265,0,0,0.25269598,0.29562193,0.4516821
266,0,0,0.38073674,0.0017586893,0.6175046
267,0,0,0.5605933,0.0026239904,0.4367827
268,0,0,0.24851331,0.6580352,0.09345146
269,0,0,0.16120107,0.6218673,0.2169316
270,0,0,0.60881174,0.37735942,0.013828806
271,0,0,0.1097966,0.56181014,0.32839328
272,0,0,0.2603811,0.53248924,0.20712966
273,0,0,0.6814437,0.21841192,0.10014436
274,0,0,0.4120369,0.535068,0.052895114
275,0,0,0.22217374,0.55501527,0.22281101
276,0,0,0.2972675,0.4510563,0.2516762
277,0,0,0.29070118,0.008415074,0.70088375
278,0,0,0.48744324,0.40616983,0.106386915
279,0,0,0.3770032,0.16143231,0.4615645
280,0,0,0.31507456,0.0027195974,0.68220586
281,0,0,0.2827425,0.3304794,0.3867781
282,0,0,0.0897719,0.40326092,0.5069672
283,0,0,0.4586069,0.23794888,0.3034442
284,0,0,0.26948032,0.64992833,0.080591366
285,0,0,0.49406397,0.033151522,0.4727845
286,0,0,0.24101256,0.13252677,0.6264607
287,0,0,0.6767188,0.25278455,0.0704967
288,0,0,0.6556292,0.0521055,0.29226527
289,0,0,0.2130137,0.776624,0.010362307
290,0,0,0.72978514,0.25162488,0.018589962
291,0,0,0.006596249,0.02324701,0.9701567
292,0,0,0.52858675,0.17497621,0.29643703
293,0,0,0.45037133,0.082456954,0.46717173
294,0,0,0.020499269,0.5195106,0.45999014
295,0,0,0.17832589,0.41901103,0.40266308
296,0,0,0.17691706,0.5741407,0.24894221
297,0,0,0.8206197,0.09987613,0.079504155
298,0,0,0.29055926,0.5852847,0.124156035
299,0,0,0.6656217,0.14748235,0.18689594
300,0,0,0.9237242,0.06710518,0.009170632
301,0,0,0.038987447,0.38213396,0.5788786
302,0,0,0.42996472,0.40964597,0.1603893
303,0,0,0.04405661,0.80084634,0.15509704
304,0,0,0.40399885,0.012085653,0.5839155
305,0,0,0.8217504,0.081785314,0.0964643
306,0,0,0.10977943,0.14924902,0.74097157
307,0,0,0.038569525,0.16012059,0.8013099
308,0,0,0.08460161,0.11490056,0.80049783
309,0,0,0.3156881,0.20293577,0.48137614
310,0,0,0.009668141,0.35313812,0.63719374
311,0,0,0.04787707,0.70157576,0.2505472
312,0,0,0.69049007,0.02936617,0.28014377
313,0,0,0.48526898,0.17044428,0.34428674
314,0,0,0.52269936,0.18606183,0.2912388
315,0,0,0.8148946,0.009959036,0.17514637
316,0,0,0.0068164216,0.85688287,0.13630068
317,0,0,0.15292892,0.38651505,0.46055603
318,0,0,0.22347455,0.7208945,0.05563094
319,0,0,0.33624545,0.032820165,0.6309344
320,0,0,0.1770507,0.6547602,0.16818914
321,0,0,0.15516083,0.6458524,0.1989868
322,0,0,0.8061397,0.11264878,0.0812115
323,0,0,0.03244378,0.041002456,0.9265538
324,0,0,0.17191873,0.42587498,0.4022063
325,0,0,0.32829267,0.13511488,0.5365924
326,0,0,0.30034578,0.37994862,0.3197056
327,0,0,0.48791558,0.08384091,0.42824352
328,0,0,0.029269319,0.32049304,0.6502376
329,0,0,0.092791624,0.2757198,0.6314886
330,0,0,0.31680766,0.21820016,0.46499217
331,0,0,0.87588584,0.0035199525,0.120594226
332,0,0,0.23827232,0.19517209,0.56655556
333,0,0,0.13682698,0.5010314,0.36214164
334,0,0,0.64670604,0.23619269,0.11710127
335,0,0,0.22347148,0.7102462,0.06628231
336,0,0,0.72405154,0.14627977,0.12966868
337,0,0,0.3335646,0.4280853,0.2383501
338,0,0,0.21360447,0.6662325,0.12016303
339,0,0,0.70234597,0.035781093,0.26187295
340,0,0,0.019640684,0.60770726,0.37265208
341,0,0,0.00636484,0.8112685,0.18236664
342,0,0,0.590928,0.13124569,0.27782628
343,0,0,0.08928517,0.83058524,0.08012961
344,0,0,0.0031178372,0.112593345,0.8842888
345,0,0,0.25531355,0.2627568,0.48192966
346,0,0,0.39756262,0.16730927,0.4351281
347,0,0,0.17355703,0.3521156,0.4743274
348,0,0,0.38549495,0.41146913,0.20303595
349,0,0,0.43791136,0.12215367,0.439935
350,0,0,0.6058511,0.040498935,0.35364997
351,0,0,0.45237124,0.08989605,0.4577327
352,0,0,0.0090105925,0.2638539,0.72713554
353,0,0,0.25715956,0.64346457,0.09937589
354,0,0,0.6169911,0.1783737,0.20463522
355,0,0,0.10284056,0.88853985,0.008619609
356,0,0,0.23101221,0.43698245,0.33200532
357,0,0,0.112977594,0.13180943,0.75521296
358,0,0,0.37247294,0.19321486,0.4343122
359,0,0,0.599138,0.16394344,0.23691851
360,0,0,0.33196735,0.3708674,0.29716522
361,0,0,0.13440077,0.007274229,0.858325
362,0,0,0.35575905,0.10800668,0.53623426
363,0,0,0.4972701,0.16840078,0.3343291
364,0,0,0.8253566,0.018190289,0.1564531
365,0,0,0.015587292,0.24964483,0.73476785
366,0,0,0.40276465,0.036927033,0.56030834
367,0,0,0.15483716,0.6880978,0.15706506
368,0,0,0.448471,0.55135703,0.00017193505
369,0,0,0.38057303,0.40881342,0.21061356
370,0,0,0.08855846,0.2748674,0.63657415
371,0,0,0.21444161,0.56011426,0.2254441
372,0,0,0.47189674,0.36287305,0.16523021
373,0,0,0.0544898,0.20802422,0.737486
374,0,0,0.06169193,0.31856304,0.619745
375,0,0,0.14288278,0.80085754,0.056259666
376,0,0,0.18782559,0.1126171,0.6995573
377,0,0,0.009394335,0.7403578,0.25024787
378,0,0,0.45575774,0.05497258,0.4892697
379,0,0,0.16793828,0.536388,0.29567376
380,0,0,0.45844567,0.36040127,0.18115306
381,0,0,0.35934323,0.07341386,0.5672429
382,0,0,0.08242774,0.4870542,0.43051806
383,0,0,0.6134029,0.30892134,0.07767572
384,0,0,0.46178776,0.11128365,0.42692858
385,0,0,0.1820112,0.8157636,0.0022252188
386,0,0,0.254089,0.36424336,0.38166764
387,0,0,0.66759324,0.2197463,0.11266045
388,0,0,0.36661512,0.20995294,0.42343196
389,0,0,0.26290718,0.1721254,0.5649674
390,0,0,0.2418932,0.7117842,0.046322588
391,0,0,0.11223683,0.6529818,0.23478138
392,0,0,0.24540731,0.10017363,0.65441906
393,0,0,0.13396549,0.48996037,0.37607414
394,0,0,0.483168,0.1727518,0.34408018
395,0,0,0.54724175,0.4515257,0.0012325508
396,0,0,0.119337596,0.6387625,0.24189995
397,0,0,0.50778264,0.22780858,0.26440877
398,0,0,0.6862861,0.2832941,0.030419784
399,0,0,0.15153503,0.5069795,0.34148544
400,0,1,0.18884775,0.7094494,0.10170282
401,0,1,0.21238275,0.19630213,0.5913151
402,0,1,0.9264384,0.02262039,0.050941236
403,0,1,0.7625858,0.06321266,0.17420153
404,0,1,0.017937148,0.9017758,0.08028707
405,0,1,0.41178358,0.14486295,0.44335347
406,0,1,0.1972129,0.78679967,0.015987394
407,0,1,0.5172333,0.4025412,0.08022549
408,0,1,0.5723466,0.108533286,0.31912008
409,0,1,0.12234468,0.5288938,0.34876147
410,0,1,0.09341072,0.40426302,0.50232625
411,0,1,0.5865432,0.2264752,0.18698162
412,0,1,0.051870275,0.09574256,0.8523872
413,0,1,0.41437835,0.0072520147,0.5783696
414,0,1,0.05828848,0.6533568,0.28835472
415,0,1,0.53120327,0.12247447,0.34632224
416,0,1,0.206396,0.7386043,0.05499968
417,0,1,0.25819215,0.15684573,0.5849621
418,0,1,0.036892716,0.33319584,0.6299114
419,0,1,0.26057774,0.10804491,0.63137734
420,0,1,0.52524143,0.28644478,0.18831375
421,0,1,0.082345985,0.46496785,0.45268616
422,0,1,0.19626333,0.4529756,0.35076106
423,0,1,0.9220867,0.053262066,0.02465123
424,0,1,0.29597294,0.3680138,0.3360133
425,0,1,0.27611792,0.19701701,0.52686507
426,0,1,0.03187537,0.9429212,0.025203425
427,0,1,0.3726842,0.5998774,0.027438346
428,0,1,0.41220722,0.26506573,0.32272702
429,0,1,0.1831936,0.078671694,0.7381347
430,0,1,0.25455865,0.12872566,0.61671567
431,0,1,0.33356708,0.2722146,0.39421833
432,0,1,0.05094962,0.35640615,0.5926442
433,0,1,0.8254437,0.1396961,0.034860235
434,0,1,0.58407927,0.20695361,0.20896712
435,0,1,0.28914103,0.24297762,0.46788135
436,0,1,0.52744085,0.06961792,0.40294126
437,0,1,0.1960478,0.5114498,0.29250237
438,0,1,0.577044,0.014592419,0.40836358
439,0,1,0.50032115,0.3792359,0.12044296
440,0,1,0.4127723,0.540755,0.046472706
441,0,1,0.61432445,0.25292188,0.13275369
442,0,1,0.3831083,0.3927698,0.22412191
443,0,1,0.56468815,0.3125891,0.12272271
444,0,1,0.27965975,0.6900936,0.030246649
445,0,1,0.59264195,0.37764773,0.029710308
446,0,1,0.025715455,0.70969534,0.2645892
447,0,1,0.33667186,0.6585771,0.0047510415
448,0,1,0.53777784,0.4618135,0.00040863798
449,0,1,0.13332738,0.77094454,0.0957281
450,0,1,0.35755095,0.53573644,0.10671261
451,0,1,0.24361065,0.70160425,0.05478512
452,0,1,0.37147492,0.46924198,0.15928312
453,0,1,0.045741085,0.7921658,0.16209309
454,0,1,0.0037600957,0.8088916,0.18734829
455,0,1,0.58490175,0.16659574,0.24850251
456,0,1,0.18746898,0.27836296,0.53416806
457,0,1,0.30984488,0.28177705,0.4083781
458,0,1,0.46739128,0.22487824,0.3077305
459,0,1,0.16741161,0.0767592,0.7558292
460,0,1,0.8049482,0.10183249,0.09321932
461,0,1,0.6545635,0.078436784,0.2669997
462,0,1,0.5255447,0.19901673,0.27543852
463,0,1,0.09769241,0.33696416,0.56534344
464,0,1,0.75892276,0.13206652,0.1090107
465,0,1,0.32608834,0.6132671,0.060644556
466,0,1,0.0068904716,0.08118779,0.91192174
467,0,1,0.013129997,0.18404633,0.80282366
468,0,1,0.32237884,0.12575763,0.55186355
469,0,1,0.04464711,0.45687386,0.498479
470,0,1,0.4573879,0.38906428,0.15354784
471,0,1,0.031102085,0.9318921,0.03700579
472,0,1,0.043048196,0.39154732,0.5654045
473,0,1,0.5296473,0.24038082,0.22997186
474,0,1,0.7259261,0.22097914,0.05309477
475,0,1,0.034803122,0.4546235,0.5105734
476,0,1,0.057166707,0.23729306,0.70554024
477,0,1,0.027641345,0.62819344,0.3441652
478,0,1,0.16166297,0.082195655,0.75614136
479,0,1,0.47372273,0.09023495,0.43604234
480,0,1,0.03039906,0.26407388,0.70552707
481,0,1,0.076284006,0.6496893,0.27402666
482,0,1,0.18437968,0.41284633,0.402774
483,0,1,0.18847758,0.7246179,0.086904496
484,0,1,0.07473505,0.6853442,0.23992072
485,0,1,0.31774,0.1573264,0.5249336
486,0,1,0.21630676,0.37773752,0.40595573
487,0,1,0.020873155,0.4161711,0.56295574
488,0,1,0.25945765,0.117916904,0.62262547
489,0,1,0.4074967,0.0058090896,0.5866942
490,0,1,0.04947047,0.8217567,0.1287728
491,0,1,0.33405316,0.45492524,0.21102159
492,0,1,0.69380975,0.07446361,0.23172666
493,0,1,0.28540543,0.17801167,0.5365829
494,0,1,0.026903922,0.46055287,0.5125432
495,0,1,0.4371599,0.5232282,0.039611865
496,0,1,0.053498987,0.008008515,0.9384925
497,0,1,0.5125973,0.31546015,0.17194253
498,0,1,0.6775638,0.2552955,0.06714075
499,0,1,0.06628526,0.26912272,0.664592
500,0,1,0.4996977,0.12650093,0.37380138
501,0,1,0.28866434,0.6924906,0.01884512
502,0,1,0.07325895,0.55617917,0.3705619
503,0,1,0.07255922,0.8262185,0.1012223
504,0,1,0.8262658,0.1402564,0.03347779
505,0,1,0.57953835,0.22528823,0.19517344
506,0,1,0.2699593,0.6345345,0.09550624
507,0,1,0.80509824,0.013620599,0.18128118
508,0,1,0.43544823,0.21954669,0.3450051
509,0,1,0.20323528,0.71233404,0.084430695
510,0,1,0.5559314,0.35130677,0.09276182
511,0,1,0.45961902,0.43528202,0.105098955
512,0,1,0.084434085,0.064923875,0.850642
513,0,1,0.04022992,0.37716225,0.58260787
514,0,1,0.8758864,0.10406947,0.020044167
515,0,1,0.5337625,0.06686459,0.3993729
516,0,1,0.53383744,0.05899118,0.40717137
517,0,1,0.059639983,0.06950886,0.87085116
518,0,1,0.30787617,0.15002571,0.54209816
519,0,1,0.03718257,0.8569723,0.105845176
520,0,1,0.0003663922,0.2642354,0.7353982
521,0,1,0.16988483,0.12506439,0.70505077
522,0,1,0.57786,0.28184175,0.14029826
523,0,1,0.08172999,0.734636,0.183634
524,0,1,0.31589946,0.23037556,0.45372498
525,0,1,0.59871835,0.3935602,0.007721475
526,0,1,0.5675058,0.22646675,0.2060275
527,0,1,0.0019220354,0.3947201,0.60335785
528,0,1,0.33581537,0.053628407,0.6105562
529,0,1,0.3250823,0.25890982,0.41600785
530,0,1,0.7030286,0.07611396,0.22085743
531,0,1,0.48041385,0.35237268,0.16721347
532,0,1,0.32160512,0.0039353934,0.6744595
533,0,1,0.35636184,0.369562,0.27407616
534,0,1,0.65152866,0.25715613,0.0913152
535,0,1,0.28880873,0.08889335,0.62229794
536,0,1,0.6812887,0.14783445,0.17087685
537,0,1,0.3766757,0.13087681,0.4924475
538,0,1,0.11050766,0.07324496,0.8162474
539,0,1,0.51451266,0.42315495,0.062332377
540,0,1,0.16486995,0.60349196,0.2316381
541,0,1,0.21215144,0.38303947,0.4048091
542,0,1,0.16471075,0.723566,0.11172327
543,0,1,0.071730435,0.2815168,0.6467528
544,0,1,0.42960656,0.05752161,0.51287186
545,0,1,0.5689596,0.19895272,0.23208769
546,0,1,0.4508422,0.117884114,0.4312737
547,0,1,0.955017,0.035600133,0.009382865
548,0,1,0.016256126,0.29346126,0.6902826
549,0,1,0.73973024,0.18246572,0.07780402
550,0,1,0.20837772,0.17563497,0.6159873
551,0,1,0.19825684,0.79845893,0.0032842017
552,0,1,0.816119,0.019380264,0.1645007
553,0,1,0.5678404,0.14013885,0.29202074
554,0,1,0.17059007,0.25963026,0.5697797
555,0,1,0.5298731,0.4638812,0.006245755
556,0,1,0.22140999,0.3123145,0.46627548
557,0,1,0.611597,0.27880576,0.10959725
558,0,1,0.49933487,0.25559658,0.24506855
559,0,1,0.11195352,0.06213945,0.82590705
560,0,1,0.55734766,0.3646673,0.07798503
561,0,1,0.17895712,0.6963125,0.12473037
562,0,1,0.4554895,0.1684566,0.37605393
563,0,1,0.66810507,0.13744813,0.19444682
564,0,1,0.6130669,0.18387923,0.20305385
565,0,1,0.730468,0.18485835,0.08467368
566,0,1,0.5826975,0.25130847,0.165994
567,0,1,0.08708699,0.6031894,0.30972362
568,0,1,0.4739108,0.26707482,0.25901437
569,0,1,0.40211514,0.5315734,0.066311486
570,0,1,0.17476514,0.7237807,0.101454146
571,0,1,0.13639021,0.45154113,0.41206867
572,0,1,0.05127305,0.48435974,0.4643672
573,0,1,0.5016918,0.039052945,0.45925525
574,0,1,0.8626956,0.10775358,0.02955086
575,0,1,0.5358556,0.2835849,0.18055952
576,0,1,0.48658305,0.1777354,0.33568156
577,0,1,0.42231497,0.26265413,0.3150309
578,0,1,0.3400354,0.25425273,0.40571186
579,0,1,0.07653033,0.41104546,0.51242423
580,0,1,0.63230646,0.362575,0.005118527
581,0,1,0.75283724,0.030491464,0.21667127
