,time,group,dim_1,dim_2
141,0,0,0.902774,0.0034040802
142,0,0,0.7516065,0.1412733
143,0,0,0.77629334,0.04752151
144,0,0,0.93231833,0.0389915
145,0,0,0.9493176,0.039581623
146,0,0,0.84132826,0.032532815
147,0,0,0.5905694,0.34870443
148,0,0,0.90031147,0.074792564
149,0,0,0.8137534,0.101719856
150,0,0,0.8651391,0.011301696
151,0,0,0.7493917,0.14000541
152,0,0,0.9856248,0.012724725
153,0,0,0.9224989,0.035124127
154,0,0,0.88552856,0.11318802
155,0,0,0.92438513,0.058950514
156,0,0,0.87647176,0.08533306
157,0,0,0.9756,0.016113156
158,0,0,0.78231776,0.12356345
159,0,0,0.80915165,0.12884916
160,0,0,0.8160569,0.043422908
161,0,0,0.94537336,0.009179997
162,0,0,0.88262886,0.0479081
163,0,0,0.72269547,0.0688143
164,0,0,0.6382994,0.32366934
165,0,0,0.6761095,0.26962596
166,0,0,0.85169727,0.008898835
167,0,0,0.7151138,0.09764258
168,0,0,0.84693104,0.016180838
169,0,0,0.6263032,0.047256306
170,0,0,0.9575384,0.003594832
171,0,0,0.825555,0.14199941
172,0,0,0.81389064,0.039138198
173,0,0,0.8203304,0.056349587
174,0,0,0.76686037,0.12792835
175,0,0,0.92844015,0.050056834
176,0,0,0.8077471,0.14318925
177,0,0,0.89334255,0.06744994
178,0,0,0.8182924,0.039739236
179,0,0,0.9062348,0.04891314
180,0,0,0.8741717,0.07931114
181,0,0,0.71051985,0.06472065
182,0,0,0.9538833,0.034544148
183,0,0,0.8129969,0.1218273
184,0,0,0.94020945,0.051550046
185,0,0,0.9103252,0.010627338
186,0,0,0.8292912,0.094130345
187,0,0,0.9888788,0.010303939
188,0,0,0.7277806,0.17857943
189,0,0,0.77156997,0.22200228
190,0,0,0.9447306,0.016684778
191,0,0,0.8304113,0.113674834
192,0,0,0.48286024,0.1799861
193,0,0,0.89544374,0.03833001
194,0,0,0.9194437,0.057002276
195,0,0,0.8979211,0.005835236
196,0,0,0.9949526,0.002795079
197,0,0,0.77384055,0.09991494
198,0,0,0.93334645,0.03247159
199,0,0,0.8900952,0.058871806
200,0,0,0.4807584,0.36687058
201,0,0,0.76431805,0.060807716
202,0,0,0.8308894,0.035403937
203,0,0,0.8056238,0.1157588
204,0,0,0.8437339,0.04966859
205,0,0,0.7505743,0.07613694
206,0,0,0.78715307,0.0066717006
207,0,0,0.8152255,0.018813783
208,0,0,0.8265666,0.1682665
209,0,0,0.9533841,0.032328907
210,0,0,0.89324796,0.06853782
211,0,0,0.97076917,0.003117278
212,0,0,0.6441987,0.028435063
213,0,0,0.83854467,0.08713265
214,0,0,0.72447944,0.029453136
215,0,0,0.9213301,0.0594783
216,0,0,0.9108961,0.054884244
217,0,0,0.8675494,0.022289606
218,0,0,0.58662355,0.2705507
219,0,0,0.9357432,0.05160523
220,0,0,0.91533756,0.052135352
221,0,0,0.8197438,0.094384305
222,0,0,0.7278335,0.22623537
223,0,0,0.8837236,0.017778633
224,0,0,0.8230622,0.07119675
225,0,0,0.5104016,0.096933335
226,0,0,0.94550025,0.015243338
227,0,0,0.7851156,0.20302944
228,0,0,0.9596286,0.026703719
229,0,0,0.82607865,0.05739591
230,0,0,0.8133646,0.11049935
231,0,0,0.9110819,0.031054497
232,0,0,0.57658494,0.09672774
233,0,0,0.8320562,0.06276438
234,0,0,0.6626688,0.3295544
235,0,0,0.97507894,0.015139626
236,0,0,0.6070623,0.09488704
237,0,0,0.8458255,0.115435615
238,0,0,0.69799304,0.12950538
239,0,0,0.9144166,0.07009259
240,0,0,0.73447526,0.109411955
241,0,0,0.8456331,0.08450675
242,0,0,0.7023531,0.115673915
243,0,0,0.8560139,0.09943115
244,0,0,0.8965161,0.022676555
245,0,0,0.85965925,0.11511229
246,0,0,0.77953243,0.052698426
247,0,0,0.63710004,0.21447179
248,0,0,0.9286598,0.03422822
249,0,0,0.9446102,0.035204116
250,0,0,0.9141084,0.0055486127
251,0,0,0.91334915,0.07313415
252,0,0,0.8859516,0.10049759
253,0,0,0.8446219,0.011385945
254,0,0,0.68467027,0.12757988
255,0,0,0.93047863,0.054776948
256,0,0,0.87031823,0.10252947
257,0,0,0.96546113,0.005468729
258,0,0,0.6417836,0.2179759
259,0,0,0.5274602,0.32310793
260,0,0,0.97683364,0.013683477
261,0,0,0.8840848,0.10101942
262,0,0,0.757085,0.21949084
263,0,0,0.6397882,0.24511608
264,0,0,0.983774,0.015793461
265,0,0,0.7885494,0.1324785
266,0,0,0.9601936,0.028841984
267,0,0,0.8401274,0.14925869
268,0,0,0.9678964,0.009095074
269,0,0,0.9224317,0.036436588
270,0,0,0.8048061,0.15657942
271,0,0,0.8779145,0.068497
272,0,0,0.9074249,0.034404118
273,0,0,0.66491747,0.27635652
274,0,0,0.81745815,0.17216527
275,0,0,0.7125365,0.21250464
276,0,0,0.8475593,0.052648567
277,0,0,0.9221755,0.026419342
278,0,0,0.81594497,0.064211465
279,0,0,0.6241356,0.35726985
280,0,0,0.96824116,0.019757545
281,0,0,0.87213427,0.05434686
282,0,0,0.7883896,0.14062001
283,0,0,0.8941885,0.025501523
284,0,0,0.89559656,0.038982376
285,0,0,0.8811379,0.07908375
286,0,0,0.77497774,0.21824633
287,0,0,0.87909764,0.008743884
288,0,0,0.7459426,0.044399686
289,0,0,0.7293623,0.013996565
290,0,0,0.6299667,0.051593978
291,0,0,0.44124404,0.44753242
292,0,0,0.7485829,0.09046467
293,0,0,0.93872255,0.05535305
294,0,0,0.75624025,0.08722824
295,0,0,0.7692621,0.07150209
296,0,0,0.8042861,0.10240914
297,0,0,0.7639584,0.037023205
298,0,0,0.85478157,0.02562288
299,0,0,0.68683815,0.03773092
300,0,0,0.7571652,0.08530112
301,0,0,0.8076195,0.023395164
302,0,0,0.85261494,0.027017355
303,0,0,0.84471256,0.1465279
304,0,0,0.84471107,0.027779114
305,0,0,0.82146764,0.04731515
306,0,0,0.786964,0.19867705
307,0,0,0.86360544,0.00012626407
308,0,0,0.77115315,0.085353784
309,0,0,0.96153414,0.015611439
310,0,0,0.88776195,0.041978613
311,0,0,0.8921141,0.0071487515
312,0,0,0.7006805,0.081514426
313,0,0,0.9235395,0.07277481
314,0,0,0.86537826,0.053118095
315,0,0,0.94909245,0.0017635106
316,0,0,0.68809366,0.22606537
317,0,0,0.4709453,0.057661906
318,0,0,0.9467043,0.002294053
319,0,0,0.8160548,0.15191129
320,0,0,0.75931096,0.17925414
321,0,0,0.9603847,0.031188762
322,0,0,0.9324417,0.0559492
323,0,0,0.55031234,0.07554475
324,0,0,0.8950947,0.018426728
325,0,0,0.9404966,0.017422099
326,0,0,0.7408501,0.08122531
327,0,0,0.80907005,0.16177589
328,0,0,0.90420264,0.026329514
329,0,0,0.96214366,0.021467175
330,0,0,0.87713385,0.11315442
331,0,0,0.7346699,0.24885477
332,0,0,0.9500996,0.0210062
333,0,0,0.93398774,0.04719644
334,0,0,0.8627146,0.13124813
335,0,0,0.89276093,0.09477222
336,0,0,0.9656639,0.014447629
337,0,0,0.86577755,0.11523179
338,0,0,0.95451194,0.015408688
339,0,0,0.82055956,0.06569858
340,0,0,0.62275904,0.12625271
341,0,0,0.8555773,0.10289053
342,0,0,0.9506084,0.030815296
343,0,0,0.80991304,0.14380231
344,0,0,0.75856256,0.0016747809
345,0,0,0.9468664,0.019914139
346,0,0,0.96855634,0.0053276634
347,0,0,0.68630475,0.05025601
348,0,0,0.868511,0.10796234
349,0,0,0.8462881,0.114378
350,0,0,0.7609183,0.006125621
351,0,0,0.8811023,0.036710136
352,0,0,0.63525486,0.16632359
353,0,0,0.7937361,0.1406349
354,0,0,0.88393265,0.10687424
355,0,0,0.882788,0.013188092
356,0,0,0.9017838,0.05109058
357,0,0,0.8510764,0.07995502
358,0,0,0.90426123,0.01108678
359,0,0,0.94671583,0.050072037
360,0,0,0.9065116,0.08976011
361,0,0,0.84086853,0.1303132
362,0,0,0.8216843,0.06990185
363,0,0,0.866109,0.12039718
364,0,0,0.74263096,0.12599142
365,0,0,0.91850346,0.035699375
366,0,0,0.93554044,0.031835362
367,0,0,0.9070958,0.09287938
368,0,0,0.84165645,0.08007489
369,0,0,0.7615885,0.21966594
370,0,0,0.77297044,0.19533353
371,0,0,0.84631294,0.14495991
372,0,0,0.88958216,0.01978714
373,0,0,0.8415626,0.0018156937
374,0,0,0.8797271,0.086588815
375,0,0,0.89908123,0.017681587
376,0,0,0.9082981,0.033108123
377,0,0,0.6345461,0.36276415
378,0,0,0.93059623,0.033438835
379,0,0,0.8893504,0.08601409
380,0,0,0.86184186,0.022912474
381,0,0,0.80026805,0.04544276
382,0,0,0.92470074,0.058267098
383,0,0,0.71725345,0.11911798
384,0,0,0.9028445,0.06177548
385,0,0,0.7982192,0.11428151
386,0,0,0.7614574,0.10574165
387,0,0,0.6398898,0.23455746
388,0,0,0.85410553,0.08893501
389,0,0,0.82960373,0.08111207
390,0,0,0.85727483,0.05938714
391,0,0,0.8114329,0.18069236
392,0,0,0.84196967,0.033983685
393,0,0,0.8361972,0.08681868
394,0,0,0.70073706,0.16225477
395,0,0,0.93796116,0.0033138657
396,0,0,0.84830016,0.13086893
397,0,0,0.8522065,0.07323831
398,0,0,0.8720236,0.06061774
399,0,0,0.9243874,0.020010775
400,0,0,0.9305087,0.015098426
401,0,0,0.6933643,0.16607194
402,0,0,0.8360609,0.04962279
403,0,0,0.8116979,0.0740393
404,0,0,0.7110702,0.18252467
405,0,0,0.56609327,0.2311629
406,0,0,0.96408784,0.023068622
407,0,0,0.9521292,0.04302376
408,0,0,0.6530669,0.31997323
409,0,0,0.82507443,0.076075844
410,0,0,0.82531095,0.024394866
411,0,0,0.8201436,0.0066798874
412,0,0,0.9801474,0.01089871
413,0,0,0.92143124,0.044423908
414,0,0,0.78688705,0.050457288
415,0,0,0.7055217,0.12918922
416,0,0,0.8141175,0.16904096
417,0,0,0.83812,0.12789012
418,0,0,0.7487604,0.08087878
419,0,0,0.68099064,0.0037776432
420,0,0,0.7125662,0.041885093
421,0,0,0.94277,0.026075313
422,0,0,0.5898674,0.382554
423,0,0,0.97201085,0.021002797
424,0,0,0.9530467,0.00980341
425,0,0,0.8443043,0.10673138
426,0,0,0.9940426,0.00509686
427,0,0,0.64743227,0.19650714
428,0,0,0.85371745,0.03545039
429,0,0,0.759605,0.12724014
430,0,0,0.79449767,0.08306568
431,0,0,0.59302634,0.23136589
432,0,0,0.6687864,0.1741108
433,0,0,0.88836896,0.06549818
434,0,0,0.59361964,0.036095582
435,0,0,0.8344359,0.12978493
436,0,0,0.87171566,0.043315656
437,0,0,0.79679775,0.07208903
438,0,0,0.74265367,0.20595838
439,0,0,0.78312504,0.019337403
440,0,0,0.9290549,0.047860265
441,0,0,0.8207927,0.012106344
442,0,0,0.8876186,0.016148759
443,0,0,0.87004846,0.10614857
444,0,0,0.8530922,0.014966576
445,0,0,0.9095012,0.08813834
446,0,0,0.65902466,0.2718451
447,0,0,0.8315478,0.075150095
448,0,0,0.94428456,0.047700066
449,0,0,0.6918484,0.21499081
450,0,0,0.9891987,0.007740277
451,0,0,0.95638293,0.025502952
452,0,0,0.9399339,0.045646787
453,0,0,0.7077077,0.041879833
454,0,0,0.8572813,0.10336076
455,0,0,0.9529664,0.02943578
456,0,0,0.85401493,0.14355746
457,0,0,0.6935131,0.2396767
458,0,0,0.82674104,0.116167925
459,0,0,0.80424356,0.11531732
460,0,0,0.7158051,0.0028822378
461,0,0,0.766332,0.020909332
462,0,0,0.94503516,0.031774152
463,0,0,0.7731997,0.064677946
464,0,0,0.9559066,0.033885058
465,0,0,0.8225079,0.037809767
466,0,0,0.76055485,0.13125798
467,0,0,0.6832036,0.0443339
468,0,0,0.8576491,0.0037643625
469,0,0,0.73752874,0.042601638
470,0,0,0.7376365,0.026696034
471,0,0,0.91788864,0.06697216
472,0,0,0.8860145,0.06253447
473,0,0,0.84229296,0.010451044
474,0,0,0.9803196,0.010852206
475,0,0,0.9082086,0.053784292
476,0,0,0.93750715,0.043661974
477,0,0,0.7671643,0.13904928
478,0,0,0.8750087,0.120728284
479,0,0,0.96638304,0.014786468
480,0,0,0.781472,0.037030473
481,0,0,0.79219484,0.13712803
482,0,0,0.8595645,0.030734207
483,0,0,0.6608012,0.020112302
484,0,0,0.7046652,0.12734257
485,0,0,0.8054914,0.076654695
486,0,0,0.80195326,0.037914317
487,0,0,0.62857485,0.1870143
488,0,0,0.69973135,0.22014108
489,0,0,0.9025278,0.06658643
490,0,0,0.63901246,0.149519
491,0,0,0.7628012,0.07003238
492,0,0,0.82688135,0.13162003
493,0,0,0.96823287,0.023322832
494,0,0,0.92509276,0.01980596
495,0,0,0.7808609,0.14593174
496,0,0,0.9205886,0.032681856
497,0,0,0.83963984,0.14051072
498,0,0,0.870527,0.09708226
499,0,0,0.65366447,0.24832715
500,0,0,0.87849355,0.10975355
501,0,0,0.5319061,0.01770208
502,0,0,0.8419529,0.14142528
503,0,0,0.96058255,0.035875015
504,0,0,0.72854835,0.15802422
505,0,0,0.81451684,0.06984786
506,0,0,0.8937005,0.07030658
507,0,0,0.7934754,0.090965316
508,0,0,0.72270435,0.030364769
509,0,0,0.9209334,0.06085267
510,0,0,0.90754783,0.020939367
511,0,0,0.8001515,0.16537723
512,0,0,0.86063737,0.04229212
513,0,0,0.7930354,0.009253249
514,0,0,0.93736744,0.04522501
515,0,0,0.79910994,0.057350866
516,0,0,0.9401049,0.033555724
517,0,0,0.7463703,0.1263735
518,0,0,0.8309003,0.14736779
519,0,0,0.8115533,0.1052241
520,0,0,0.95883125,0.023811279
521,0,0,0.8306661,0.066131845
522,0,0,0.6863853,0.22165327
523,0,0,0.96517485,0.00081790984
524,0,0,0.909964,0.016407814
525,0,0,0.9060642,0.065536946
526,0,0,0.75421304,0.11049512
527,0,0,0.671621,0.2544564
528,0,0,0.89005715,0.0564285
529,0,0,0.8851399,0.052410364
530,0,0,0.8396189,0.11581672
531,0,0,0.8460175,0.089681245
532,0,0,0.79333055,0.022766002
533,0,0,0.8679637,0.011302234
534,0,0,0.7769072,0.09780532
535,0,0,0.8264485,0.16175683
536,0,0,0.8556584,0.05723062
537,0,0,0.87229556,0.024098262
538,0,0,0.8772808,0.10571655
539,0,0,0.983752,0.015086609
540,0,0,0.84598106,0.11026256
541,0,0,0.68760544,0.03203606
542,0,0,0.79145944,0.047705796
543,0,0,0.8736391,0.0591949
544,0,0,0.9132602,0.034441173
545,0,0,0.8968271,0.032801524
546,0,0,0.95644253,0.018843988
547,0,0,0.85611624,0.1344237
548,0,0,0.896871,0.10233345
549,0,0,0.94718385,0.05208682
550,0,0,0.79545015,0.10173858
551,0,0,0.67873913,0.09568274
552,0,0,0.894483,0.010185332
553,0,0,0.9004142,0.0084425695
554,0,0,0.7908425,0.18073007
555,0,0,0.9326891,0.024640605
556,0,0,0.7596267,0.16453615
557,0,0,0.9008863,0.014213094
558,0,0,0.7921793,0.09082661
559,0,0,0.8412654,0.15357783
560,0,0,0.6540633,0.29361334
561,0,0,0.8488806,0.010080818
562,0,0,0.98223877,0.005732807
563,0,0,0.9752801,0.012368492
564,0,0,0.80681604,0.06909518
565,0,0,0.8160841,0.06275505
566,0,0,0.86671203,0.044587042
567,0,0,0.9427439,0.023670413
568,0,0,0.88529897,0.017286582
569,0,0,0.8619532,0.03052602
570,0,0,0.709524,0.19172524
571,0,0,0.95780367,0.020746998
572,0,0,0.8182674,0.0887569
573,0,0,0.80382395,0.106533445
574,0,0,0.7372716,0.15482402
575,0,0,0.9281319,0.029898442
576,0,0,0.66746366,0.0886145
577,0,0,0.63649046,0.3211999
578,0,0,0.9442516,0.01708182
579,0,0,0.8368198,0.126052
580,0,0,0.95263785,0.0086210035
581,0,0,0.74333364,0.053406164
582,0,0,0.8315831,0.04088716
583,0,0,0.9889698,0.008432462
584,0,0,0.9143049,0.011065921
585,0,0,0.81805587,0.13690454
586,0,0,0.8462026,0.074972264
587,0,0,0.90849894,0.08250515
588,0,0,0.9555365,0.03957093
589,0,0,0.9369053,0.021265743
590,0,0,0.85451037,0.037363246
591,0,0,0.8728532,0.094622135
592,0,0,0.834029,0.1085955
593,0,0,0.79348356,0.038449317
594,0,0,0.8450263,0.083725125
595,0,0,0.9561964,0.031017086
596,0,0,0.9629284,0.03547303
597,0,0,0.8271941,0.040623866
598,0,0,0.7290071,0.10305078
599,0,0,0.7915941,0.052574195
600,0,0,0.9402819,0.04713706
601,0,0,0.9458979,0.04461181
602,0,0,0.78335536,0.067019805
603,0,0,0.8690195,0.04616549
604,0,0,0.5909392,0.14765413
605,0,0,0.8951384,0.053459223
606,0,0,0.6728728,0.14388528
607,0,0,0.8963304,0.043975107
608,0,0,0.8956354,0.09472284
609,0,0,0.7458727,0.087717876
610,0,0,0.8308417,0.03916454
611,0,0,0.80655146,0.18249361
612,0,0,0.8862837,0.068678685
613,0,0,0.8865947,0.06333027
614,0,0,0.8070635,0.19278985
615,0,0,0.8415514,0.052148208
616,0,0,0.70420283,0.24501665
617,0,0,0.8060278,0.060351532
618,0,0,0.9462097,0.026132368
619,0,0,0.9371919,0.026075382
620,0,0,0.7715291,0.044702828
621,0,0,0.9008671,0.03692821
622,0,0,0.8106028,0.0075480454
623,0,0,0.8826646,0.09555162
624,0,0,0.9457581,0.053079728
625,0,0,0.72391725,0.03308792
626,0,0,0.66774756,0.29295927
627,0,0,0.8648727,0.07445638
628,0,0,0.8915941,0.0017253014
629,0,0,0.8257836,0.07817299
630,0,0,0.57970965,0.10662224
631,0,0,0.6253149,0.15139693
632,0,0,0.9319074,0.049200147
633,0,0,0.73829335,0.12579134
634,0,0,0.8654141,0.08709777
635,0,0,0.84755206,0.0901311
636,0,0,0.92010975,0.040268563
637,0,0,0.6788499,0.070447415
638,0,0,0.85577554,0.1418669
639,0,0,0.89566654,0.018066738
640,0,0,0.8913016,0.10536989
641,0,0,0.8756391,0.04333059
642,0,0,0.65765154,0.07371355
643,0,0,0.7953864,0.15766786
644,0,0,0.9549907,0.02892994
645,0,0,0.8150321,0.06677375
646,0,0,0.6199009,0.050949574
647,0,0,0.93785495,0.035125386
648,0,0,0.7401881,0.14617038
649,0,0,0.75385255,0.21019018
650,0,0,0.7735032,0.079842135
651,0,0,0.7789588,0.015773792
652,0,0,0.68443793,0.011224649
653,0,0,0.79019785,0.053849403
654,0,0,0.7977883,0.055320296
655,0,0,0.89453053,0.104433976
656,0,0,0.7836379,0.12416294
657,0,0,0.8805942,0.06688638
658,0,0,0.8262135,0.13127299
659,0,0,0.7617558,0.05310358
660,0,0,0.87523854,0.11423306
661,0,0,0.94721514,0.0066961963
662,0,0,0.90345854,0.052961856
663,0,0,0.89239734,0.10202102
664,0,0,0.9691368,0.0061625238
665,0,0,0.8458752,0.030766444
666,0,0,0.83863884,0.02838358
667,0,0,0.6500508,0.048244774
668,0,0,0.9125327,0.04953103
669,0,0,0.7108216,0.07105167
670,0,0,0.80961925,0.044703454
671,0,0,0.8599653,0.07065473
672,0,0,0.62886876,0.011920467
673,0,0,0.747042,0.09015105
674,0,0,0.7368169,0.22386554
675,0,0,0.9637924,0.031582523
676,0,0,0.872578,0.047100287
677,0,0,0.9227583,0.05302347
678,0,0,0.87506235,0.11787518
679,0,0,0.830163,0.09617659
680,0,0,0.90809107,0.014839679
681,0,0,0.87039423,0.07604563
682,0,0,0.7545684,0.00016953205
683,0,0,0.9099341,0.016079152
684,0,0,0.8597863,0.070296
685,0,0,0.7567355,0.1549754
686,0,0,0.9819707,0.014256678
687,0,0,0.6595877,0.18375851
688,0,0,0.7993652,0.021618174
689,0,0,0.8666348,0.10904842
690,0,0,0.941202,0.055322617
691,0,0,0.9488284,0.027517233
692,0,0,0.98601776,0.0052716
693,0,0,0.75683063,0.22604012
694,0,0,0.9098195,0.018259939
695,0,0,0.57900137,0.064765096
696,0,0,0.7732698,0.095973246
697,0,0,0.8200644,0.010548418
698,0,0,0.8245244,0.01676998
699,0,0,0.70221204,0.261412
700,0,0,0.7526648,0.047491524
701,0,0,0.93569225,0.032514773
702,0,0,0.90333396,0.014559694
703,0,0,0.8507447,0.09722144
704,0,0,0.8696852,0.08820165
705,0,0,0.9651462,0.030386575
706,0,0,0.999504,8.389061e-05
707,0,0,0.93697196,0.041684587
708,0,0,0.6993818,0.25337243
709,0,0,0.9379217,0.04330059
710,0,0,0.8069115,0.051241215
711,0,0,0.63916856,0.09502164
712,0,0,0.6516488,0.061989706
713,0,0,0.8215112,0.067165256
714,0,0,0.6534554,0.26053813
715,0,0,0.6726753,0.096152425
716,0,0,0.64053696,0.18485315
717,0,0,0.7120507,0.21894136
718,0,0,0.7975096,0.10582785
719,0,0,0.6685771,0.12971888
720,0,0,0.85091734,0.02216161
721,0,0,0.7872277,0.12727384
722,0,0,0.5423417,0.024578167
723,0,0,0.91132283,0.0580486
724,0,0,0.86905485,0.06137111
725,0,0,0.82923216,0.01030966
726,0,0,0.8526941,0.095750056
727,0,0,0.8080283,0.064394094
728,0,0,0.78551596,0.20031892
729,0,0,0.87452877,0.026214018
730,0,0,0.89083374,0.023346134
731,0,0,0.739466,0.11213757
732,0,0,0.92267144,0.05554616
733,0,0,0.87800485,0.045057226
734,0,0,0.9644466,0.029235078
735,0,0,0.76815796,0.12543029
736,0,0,0.8901767,0.0578119
737,0,0,0.8915005,0.06228934
738,0,0,0.79615474,0.14750732
739,0,0,0.7144991,4.542513e-05
740,0,0,0.6593261,0.2519421
741,0,0,0.66574746,0.32442936
742,0,0,0.83746314,0.0655878
743,0,0,0.8709879,0.02756568
744,0,0,0.9412593,0.03304808
745,0,0,0.6805584,0.16590162
746,0,0,0.8597243,0.060691547
747,0,0,0.9904846,0.0068226154
748,0,0,0.9066678,0.066660106
749,0,0,0.7775828,0.045923173
750,0,0,0.9446556,0.023221282
751,0,0,0.924511,0.066662714
752,0,0,0.82837313,0.09092177
753,0,0,0.72989655,0.16451819
754,0,0,0.865257,0.06074512
755,0,0,0.87085265,0.12913805
756,0,0,0.88569206,0.11137063
757,0,0,0.87281984,0.022131389
758,0,0,0.8602447,0.080329485
759,0,0,0.87752795,0.11732946
760,0,0,0.79541683,0.15439464
761,0,0,0.95947915,0.024278058
762,0,0,0.98041475,0.01637306
763,0,0,0.8738267,0.06368827
764,0,0,0.9734416,0.0010573473
765,0,0,0.8178932,0.027118294
766,0,0,0.6387119,0.31605336
767,0,0,0.744703,0.04566619
768,0,0,0.7051471,0.060673967
769,0,0,0.8540518,0.03729
770,0,0,0.90840524,0.0004900169
771,0,0,0.8525282,0.11635676
772,0,0,0.83975804,0.14817856
773,0,0,0.8998385,0.0311096
774,0,0,0.914595,0.071317345
775,0,0,0.9893883,0.006401783
